rank,hex_id,lat,lon,resolution,divipola_code,municipality,department,wind_speed,slope,dist_to_grid,dist_to_roads,land_use,protected_area,conflict_risk,wind_speed_norm,slope_norm,dist_to_grid_norm,dist_to_roads_norm,land_use_norm,protected_area_norm,conflict_risk_norm,suitability_score
18538,8766eba72ffffff,0.5127,-72.1648,7,95200,Miraflores,Guaviare,1.9200,4.5100,300.0000,154.1000,0.1080,0.7660,0.1150,0.0569,0.8170,0.0000,0.0000,0.1399,0.2340,0.8763,-0.4272
18539,878a4d2edffffff,-0.7540,-72.1466,7,91669,Puerto Santander,Amazonas,2.3200,2.7100,300.0000,200.0000,0.0000,0.3800,0.1170,0.1111,0.8900,0.0000,0.0000,0.0000,0.6200,0.8742,-0.4272
18540,8766c8922ffffff,-0.4404,-73.5803,7,91530,Puerto Alegr�A,Amazonas,2.8600,15.8600,300.0000,200.0000,0.0920,0.4270,0.1440,0.1843,0.3563,0.0000,0.0000,0.1192,0.5730,0.8452,-0.4272
18541,8766ccadcffffff,-0.0693,-73.2885,7,91669,Puerto Santander,Amazonas,2.9100,15.0500,300.0000,200.0000,0.0460,0.6360,0.0950,0.1911,0.3892,0.0000,0.0000,0.0596,0.3640,0.8978,-0.4272
18542,878a4bb21ffffff,0.0804,-71.2099,7,91430,La Victoria,Amazonas,2.1100,4.4400,300.0000,200.0000,0.0480,0.3680,0.1050,0.0827,0.8198,0.0000,0.0000,0.0622,0.6320,0.8871,-0.4273
18543,8766cd591ffffff,-0.5364,-73.3475,7,91530,Puerto Alegr�A,Amazonas,2.9600,16.4000,300.0000,200.0000,0.0750,0.4370,0.1290,0.1978,0.3344,0.0000,0.0000,0.0972,0.5630,0.8613,-0.4273
18544,8766d4b4affffff,2.3771,-77.8326,7,52696,Santa B�Rbara,Nari�O,2.2100,11.9100,187.7000,200.0000,0.0170,0.3140,0.3110,0.0962,0.5166,0.2492,0.0000,0.0220,0.6860,0.6656,-0.4273
18545,878a4bb35ffffff,0.0622,-71.1521,7,91430,La Victoria,Amazonas,2.0300,3.4200,300.0000,200.0000,0.0150,0.3250,0.0780,0.0718,0.8612,0.0000,0.0000,0.0194,0.6750,0.9161,-0.4273
18546,8766eb9a0ffffff,1.0671,-72.5965,7,95200,Miraflores,Guaviare,1.6000,9.2600,300.0000,163.5000,0.1020,0.7160,0.0180,0.0136,0.6242,0.0000,0.0000,0.1321,0.2840,0.9806,-0.4273
18547,878a49684ffffff,0.2892,-71.4305,7,91430,La Victoria,Amazonas,1.8200,4.5700,300.0000,172.9000,0.0690,0.5060,0.0680,0.0434,0.8145,0.0000,0.0000,0.0894,0.4940,0.9269,-0.4274
18548,8766cc8aeffffff,0.4289,-73.6070,7,86573,Puerto Legu�Zamo,Putumayo,3.0700,14.1200,300.0000,200.0000,0.0000,0.5590,0.0860,0.2127,0.4269,0.0000,0.0000,0.0000,0.4410,0.9075,-0.4274
18549,8766eba9dffffff,0.4587,-72.3875,7,95200,Miraflores,Guaviare,1.9800,6.0300,300.0000,166.4000,0.0640,0.8030,0.0570,0.0650,0.7553,0.0000,0.0000,0.0829,0.1970,0.9387,-0.4274
18550,878a49628ffffff,0.2441,-71.6316,7,91430,La Victoria,Amazonas,2.0400,4.2900,300.0000,171.8000,0.0480,0.5710,0.0820,0.0732,0.8259,0.0000,0.0000,0.0622,0.4290,0.9118,-0.4274
18551,8766e96e4ffffff,0.5165,-71.8080,7,97161,Carur�,Vaup�S,1.9300,6.1700,300.0000,155.7000,0.0520,0.6450,0.0440,0.0583,0.7496,0.0000,0.0000,0.0674,0.3550,0.9527,-0.4274
18552,878a49d53ffffff,-0.5199,-71.5723,7,91430,La Victoria,Amazonas,2.3700,2.2300,300.0000,200.0000,0.0000,0.3750,0.1550,0.1179,0.9095,0.0000,0.0000,0.0000,0.6250,0.8333,-0.4274
18553,8766cd28effffff,-1.0348,-72.6278,7,91405,La Chorrera,Amazonas,2.1800,6.4300,300.0000,200.0000,0.0670,0.3080,0.1170,0.0921,0.7390,0.0000,0.0000,0.0868,0.6920,0.8742,-0.4274
18554,8766eb428ffffff,0.5099,-73.0205,7,91669,Puerto Santander,Amazonas,2.3400,13.1600,300.0000,183.2000,0.0550,0.7670,0.0260,0.1138,0.4659,0.0000,0.0000,0.0712,0.2330,0.9720,-0.4275
18555,878a49396ffffff,0.1125,-71.7804,7,91430,La Victoria,Amazonas,2.0200,5.1200,300.0000,177.2000,0.0620,0.5860,0.0780,0.0705,0.7922,0.0000,0.0000,0.0803,0.4140,0.9161,-0.4275
18556,878a49044ffffff,-0.0602,-71.8732,7,91430,La Victoria,Amazonas,2.2600,4.2700,300.0000,192.2000,0.0360,0.6000,0.1330,0.1030,0.8267,0.0000,0.0000,0.0466,0.4000,0.8570,-0.4275
18557,8766cdccaffffff,-0.4489,-72.9998,7,91669,Puerto Santander,Amazonas,2.7800,13.5300,300.0000,200.0000,0.0610,0.5360,0.1280,0.1734,0.4509,0.0000,0.0000,0.0790,0.4640,0.8624,-0.4275
18558,8766cd608ffffff,-1.0173,-72.8864,7,91405,La Chorrera,Amazonas,2.4300,9.6300,300.0000,200.0000,0.0700,0.3120,0.1490,0.1260,0.6092,0.0000,0.0000,0.0907,0.6880,0.8398,-0.4275
18559,8766cdd6effffff,-0.1469,-72.8151,7,91669,Puerto Santander,Amazonas,2.5000,11.6700,300.0000,200.0000,0.0640,0.6910,0.0900,0.1355,0.5264,0.0000,0.0000,0.0829,0.3090,0.9032,-0.4276
18560,8766cdd92ffffff,-0.1470,-73.2149,7,91669,Puerto Santander,Amazonas,2.5500,13.5300,300.0000,200.0000,0.0700,0.6100,0.0750,0.1423,0.4509,0.0000,0.0000,0.0907,0.3900,0.9194,-0.4276
18561,878a49688ffffff,0.3617,-71.4644,7,91430,La Victoria,Amazonas,1.7500,2.3400,300.0000,168.4000,0.0870,0.5190,0.1060,0.0339,0.9050,0.0000,0.0000,0.1127,0.4810,0.8860,-0.4277
18562,878a49154ffffff,-0.2150,-71.8259,7,91430,La Victoria,Amazonas,2.4300,3.4700,300.0000,200.0000,0.0000,0.5130,0.1410,0.1260,0.8592,0.0000,0.0000,0.0000,0.4870,0.8484,-0.4277
18563,8766eb7a5ffffff,0.3139,-72.9170,7,91669,Puerto Santander,Amazonas,2.5700,11.2600,300.0000,186.0000,0.0510,0.7810,0.0980,0.1450,0.5430,0.0000,0.0000,0.0661,0.2190,0.8946,-0.4277
18564,878a4bb32ffffff,0.0803,-71.1113,7,91430,La Victoria,Amazonas,2.2500,3.1800,300.0000,200.0000,0.0000,0.3380,0.0930,0.1016,0.8709,0.0000,0.0000,0.0000,0.6620,0.9000,-0.4277
18565,878a4940affffff,-0.0421,-71.3376,7,91430,La Victoria,Amazonas,2.1100,4.3700,300.0000,200.0000,0.0000,0.4240,0.0470,0.0827,0.8226,0.0000,0.0000,0.0000,0.5760,0.9495,-0.4277
18566,8766eb424ffffff,0.5828,-73.0543,7,95200,Miraflores,Guaviare,2.6100,14.0000,300.0000,185.6000,0.0340,0.7410,0.0480,0.1504,0.4318,0.0000,0.0000,0.0440,0.2590,0.9484,-0.4277
18567,8766cd2c6ffffff,-1.0804,-72.5316,7,91405,La Chorrera,Amazonas,1.8700,4.6900,300.0000,200.0000,0.1120,0.3010,0.1460,0.0501,0.8097,0.0000,0.0000,0.1451,0.6990,0.8430,-0.4277
18568,8766cc718ffffff,-0.1884,-73.8602,7,91530,Puerto Alegr�A,Amazonas,3.3800,15.2200,300.0000,200.0000,0.0000,0.3720,0.1700,0.2547,0.3823,0.0000,0.0000,0.0000,0.6280,0.8172,-0.4277
18569,8766eb01dffffff,0.4910,-72.6633,7,95200,Miraflores,Guaviare,2.0600,9.8200,300.0000,173.3000,0.1250,0.8320,0.0730,0.0759,0.6015,0.0000,0.0000,0.1619,0.1680,0.9215,-0.4277
18570,8766ccb33ffffff,0.3098,-73.2768,7,91669,Puerto Santander,Amazonas,2.8300,15.9100,300.0000,200.0000,0.0130,0.6620,0.0460,0.1802,0.3543,0.0000,0.0000,0.0168,0.3380,0.9505,-0.4277
18571,8766cd742ffffff,-0.9115,-72.7977,7,91669,Puerto Santander,Amazonas,2.2300,9.2100,300.0000,200.0000,0.0770,0.3720,0.0880,0.0989,0.6262,0.0000,0.0000,0.0997,0.6280,0.9054,-0.4278
18572,878a49652ffffff,0.3574,-71.6227,7,91430,La Victoria,Amazonas,1.9400,4.8600,300.0000,165.1000,0.0720,0.5690,0.0790,0.0596,0.8028,0.0000,0.0000,0.0933,0.4310,0.9151,-0.4278
18573,8766cda96ffffff,-0.6039,-72.5530,7,91669,Puerto Santander,Amazonas,2.1800,4.6200,300.0000,200.0000,0.0640,0.4610,0.1520,0.0921,0.8125,0.0000,0.0000,0.0829,0.5390,0.8366,-0.4278
18574,8766f34dbffffff,2.5182,-77.8592,7,19318,Guapi,Cauca,2.1900,11.7500,176.0000,200.0000,0.0070,0.3230,0.3810,0.0935,0.5231,0.2960,0.0000,0.0091,0.6770,0.5903,-0.4278
18575,878a49cf3ffffff,-0.3512,-71.4405,7,91430,La Victoria,Amazonas,2.2200,2.0600,300.0000,200.0000,0.0000,0.3430,0.0960,0.0976,0.9164,0.0000,0.0000,0.0000,0.6570,0.8968,-0.4278
18576,8766cc06cffffff,0.0222,-73.4811,7,91530,Puerto Alegr�A,Amazonas,2.9400,14.9100,300.0000,200.0000,0.0610,0.5370,0.1360,0.1951,0.3949,0.0000,0.0000,0.0790,0.4630,0.8538,-0.4278
18577,878a49648ffffff,0.3939,-71.7385,7,91430,La Victoria,Amazonas,1.7800,4.9800,300.0000,157.0000,0.1320,0.6010,0.1220,0.0379,0.7979,0.0000,0.0000,0.1710,0.3990,0.8688,-0.4278
18578,8766c88d2ffffff,-0.8219,-73.6929,7,91530,Puerto Alegr�A,Amazonas,3.1200,15.6300,300.0000,200.0000,0.0290,0.3490,0.1430,0.2195,0.3657,0.0000,0.0000,0.0376,0.6510,0.8462,-0.4279
18579,878a49a4cffffff,-0.0420,-72.3284,7,91669,Puerto Santander,Amazonas,2.0700,5.6300,300.0000,187.5000,0.0840,0.7200,0.0980,0.0772,0.7715,0.0000,0.0000,0.1088,0.2800,0.8946,-0.4279
18580,878a4d20dffffff,-0.8592,-72.1350,7,91669,Puerto Santander,Amazonas,2.3900,3.3200,300.0000,200.0000,0.0000,0.3470,0.1440,0.1206,0.8653,0.0000,0.0000,0.0000,0.6530,0.8452,-0.4279
18581,8766eb351ffffff,0.2312,-72.3065,7,91669,Puerto Santander,Amazonas,2.1200,6.5200,300.0000,174.4000,0.0960,0.7980,0.1080,0.0840,0.7354,0.0000,0.0000,0.1244,0.2020,0.8839,-0.4279
18582,8766cc113ffffff,0.2236,-73.7247,7,86573,Puerto Legu�Zamo,Putumayo,2.7800,14.7200,298.3000,200.0000,0.0270,0.4870,0.0680,0.1734,0.4026,0.0000,0.0000,0.0350,0.5130,0.9269,-0.4279
18583,8766cc06dffffff,0.0085,-73.4622,7,91530,Puerto Alegr�A,Amazonas,2.9400,15.7100,300.0000,200.0000,0.0690,0.5830,0.1200,0.1951,0.3624,0.0000,0.0000,0.0894,0.4170,0.8710,-0.4279
18584,8766eb591ffffff,0.5833,-73.2539,7,91669,Puerto Santander,Amazonas,2.9100,15.1300,300.0000,200.0000,0.0000,0.6970,0.0410,0.1911,0.3860,0.0000,0.0000,0.0000,0.3030,0.9559,-0.4279
18585,8766cc141ffffff,0.1411,-73.5112,7,91530,Puerto Alegr�A,Amazonas,3.0700,15.7900,300.0000,200.0000,0.0060,0.5340,0.0860,0.2127,0.3592,0.0000,0.0000,0.0078,0.4660,0.9075,-0.4279
18586,8766cd8c6ffffff,-0.3433,-72.6116,7,91669,Puerto Santander,Amazonas,2.0900,7.1200,300.0000,200.0000,0.0840,0.6280,0.0840,0.0799,0.7110,0.0000,0.0000,0.1088,0.3720,0.9097,-0.4280
18587,878a4d6ebffffff,-0.6890,-71.7043,7,91669,Puerto Santander,Amazonas,2.1000,3.5400,300.0000,200.0000,0.0000,0.3360,0.0590,0.0813,0.8563,0.0000,0.0000,0.0000,0.6640,0.9366,-0.4280
18588,8766eb22dffffff,0.1994,-72.3289,7,91669,Puerto Santander,Amazonas,2.2200,6.5000,300.0000,179.6000,0.0590,0.7170,0.0950,0.0976,0.7362,0.0000,0.0000,0.0764,0.2830,0.8978,-0.4280
18589,8766cd415ffffff,-0.6096,-73.2133,7,91669,Puerto Santander,Amazonas,2.7200,13.3300,300.0000,200.0000,0.0470,0.4340,0.1030,0.1653,0.4590,0.0000,0.0000,0.0609,0.5660,0.8892,-0.4280
18590,878a492e4ffffff,0.2990,-72.0034,7,91430,La Victoria,Amazonas,1.5600,3.4300,300.0000,167.2000,0.0430,0.7120,0.0420,0.0081,0.8608,0.0000,0.0000,0.0557,0.2880,0.9548,-0.4281
18591,8766eba96ffffff,0.5133,-72.4626,7,95200,Miraflores,Guaviare,1.9400,11.7900,300.0000,166.0000,0.0860,0.8080,0.0000,0.0596,0.5215,0.0000,0.0000,0.1114,0.1920,1.0000,-0.4281
18592,8766ccc49ffffff,0.2830,-73.7397,7,86573,Puerto Legu�Zamo,Putumayo,2.7700,15.3500,290.7000,200.0000,0.0440,0.4760,0.0690,0.1721,0.3770,0.0000,0.0000,0.0570,0.5240,0.9258,-0.4281
18593,8766ea2aaffffff,0.7885,-73.4366,7,95015,Calamar,Guaviare,2.7500,16.5000,300.0000,200.0000,0.0660,0.5720,0.0650,0.1694,0.3304,0.0000,0.0000,0.0855,0.4280,0.9301,-0.4281
18594,8766cdd63ffffff,-0.1332,-72.8340,7,91669,Puerto Santander,Amazonas,2.3900,9.8000,300.0000,200.0000,0.0770,0.6830,0.1070,0.1206,0.6023,0.0000,0.0000,0.0997,0.3170,0.8849,-0.4281
18595,8766d4b51ffffff,2.4183,-77.8895,7,52696,Santa B�Rbara,Nari�O,2.4100,11.4000,199.6000,200.0000,0.0000,0.3720,0.3930,0.1233,0.5373,0.2016,0.0000,0.0000,0.6280,0.5774,-0.4281
18596,8766cd973ffffff,-0.1058,-72.4728,7,91669,Puerto Santander,Amazonas,2.0300,7.4700,300.0000,200.0000,0.0930,0.7130,0.0750,0.0718,0.6968,0.0000,0.0000,0.1205,0.2870,0.9194,-0.4282
18597,8766c8a2cffffff,-0.9725,-73.2836,7,91405,La Chorrera,Amazonas,2.6700,14.3400,300.0000,200.0000,0.1140,0.3390,0.2200,0.1585,0.4180,0.0000,0.0000,0.1477,0.6610,0.7634,-0.4282
18598,8766cd1acffffff,-0.4578,-72.8206,7,91669,Puerto Santander,Amazonas,2.6100,10.7400,300.0000,200.0000,0.0560,0.5220,0.1540,0.1504,0.5641,0.0000,0.0000,0.0725,0.4780,0.8344,-0.4282
18599,8766ccaceffffff,-0.0738,-73.2488,7,91669,Puerto Santander,Amazonas,2.6600,15.2500,300.0000,200.0000,0.0900,0.6360,0.0840,0.1572,0.3811,0.0000,0.0000,0.1166,0.3640,0.9097,-0.4283
18600,8766cdc5cffffff,-0.3573,-72.8923,7,91669,Puerto Santander,Amazonas,2.6800,11.0200,300.0000,200.0000,0.0070,0.6020,0.0970,0.1599,0.5528,0.0000,0.0000,0.0091,0.3980,0.8957,-0.4283
18601,8766ebad1ffffff,0.3903,-72.2937,7,95200,Miraflores,Guaviare,2.1000,6.4300,300.0000,165.5000,0.0470,0.8140,0.0590,0.0813,0.7390,0.0000,0.0000,0.0609,0.1860,0.9366,-0.4283
18602,8766ebc75ffffff,0.8502,-72.7931,7,95200,Miraflores,Guaviare,2.3500,10.2500,300.0000,179.5000,0.0670,0.7440,0.0780,0.1152,0.5840,0.0000,0.0000,0.0868,0.2560,0.9161,-0.4284
18603,8766cd121ffffff,-0.3799,-72.6944,7,91669,Puerto Santander,Amazonas,2.2300,9.6600,300.0000,200.0000,0.1210,0.6090,0.1240,0.0989,0.6080,0.0000,0.0000,0.1567,0.3910,0.8667,-0.4284
18604,8766cdd90ffffff,-0.1379,-73.1941,7,91669,Puerto Santander,Amazonas,2.7500,15.5700,300.0000,200.0000,0.1170,0.6060,0.1490,0.1694,0.3681,0.0000,0.0000,0.1516,0.3940,0.8398,-0.4284
18605,878a492b6ffffff,0.2170,-71.7920,7,91430,La Victoria,Amazonas,2.2500,5.4700,300.0000,173.4000,0.0250,0.6280,0.0900,0.1016,0.7780,0.0000,0.0000,0.0324,0.3720,0.9032,-0.4284
18606,8766cc149ffffff,0.0908,-73.4753,7,91530,Puerto Alegr�A,Amazonas,3.1900,16.2800,300.0000,200.0000,0.0000,0.5560,0.0730,0.2290,0.3393,0.0000,0.0000,0.0000,0.4440,0.9215,-0.4285
18607,8766cd7a3ffffff,-0.8387,-73.0319,7,91405,La Chorrera,Amazonas,2.5100,13.0800,300.0000,200.0000,0.1050,0.3840,0.1340,0.1369,0.4692,0.0000,0.0000,0.1360,0.6160,0.8559,-0.4285
18608,8766eaa6dffffff,1.1546,-72.9472,7,95015,Calamar,Guaviare,2.1900,14.5200,300.0000,179.3000,0.1060,0.6740,0.0170,0.0935,0.4107,0.0000,0.0000,0.1373,0.3260,0.9817,-0.4285
18609,878a4b31cffffff,0.5327,-70.9786,7,97511,Pacoa,Vaup�S,1.7600,3.7300,300.0000,191.2000,0.0850,0.3010,0.1020,0.0352,0.8486,0.0000,0.0000,0.1101,0.6990,0.8903,-0.4285
18610,8766cdc34ffffff,-0.1561,-73.0356,7,91669,Puerto Santander,Amazonas,2.7400,12.7900,300.0000,200.0000,0.0580,0.6760,0.1290,0.1680,0.4809,0.0000,0.0000,0.0751,0.3240,0.8613,-0.4285
18611,878a4915effffff,-0.1558,-71.8411,7,91430,La Victoria,Amazonas,2.0400,3.4100,300.0000,200.0000,0.0730,0.5540,0.1330,0.0732,0.8616,0.0000,0.0000,0.0946,0.4460,0.8570,-0.4285
18612,8766cd9b5ffffff,-0.0419,-72.7267,7,91669,Puerto Santander,Amazonas,2.3300,9.1200,300.0000,200.0000,0.0740,0.7150,0.0980,0.1125,0.6299,0.0000,0.0000,0.0959,0.2850,0.8946,-0.4285
18613,8766eb2ebffffff,0.0082,-72.3642,7,91669,Puerto Santander,Amazonas,2.5000,6.6000,300.0000,188.4000,0.0170,0.7760,0.1400,0.1355,0.7321,0.0000,0.0000,0.0220,0.2240,0.8495,-0.4286
18614,878a4d26dffffff,-0.8184,-72.2911,7,91669,Puerto Santander,Amazonas,2.4100,4.3700,300.0000,200.0000,0.0000,0.3870,0.1190,0.1233,0.8226,0.0000,0.0000,0.0000,0.6130,0.8720,-0.4286
18615,8766cda06ffffff,-0.5349,-72.3481,7,91669,Puerto Santander,Amazonas,2.4200,4.5500,300.0000,200.0000,0.0000,0.5300,0.1080,0.1247,0.8153,0.0000,0.0000,0.0000,0.4700,0.8839,-0.4286
18616,8766cc935ffffff,0.6931,-73.5046,7,18150,Cartagena Del Chair�,Caquet�,2.5500,15.2800,300.0000,200.0000,0.0670,0.5600,0.0470,0.1423,0.3799,0.0000,0.0000,0.0868,0.4400,0.9495,-0.4286
18617,8766eb312ffffff,0.3315,-72.4773,7,91669,Puerto Santander,Amazonas,1.8700,7.0600,300.0000,181.5000,0.1230,0.8490,0.0810,0.0501,0.7135,0.0000,0.0000,0.1593,0.1510,0.9129,-0.4287
18618,878a4bb0effffff,0.1574,-71.1843,7,91430,La Victoria,Amazonas,2.2700,4.8600,300.0000,197.1000,0.0210,0.3930,0.1170,0.1043,0.8028,0.0000,0.0000,0.0272,0.6070,0.8742,-0.4287
18619,878a49a9affffff,-0.0375,-71.9705,7,91669,Puerto Santander,Amazonas,2.2100,4.3500,300.0000,191.0000,0.0560,0.6550,0.1440,0.0962,0.8235,0.0000,0.0000,0.0725,0.3450,0.8452,-0.4287
18620,8766cd15effffff,-0.5583,-72.6491,7,91669,Puerto Santander,Amazonas,2.5700,7.6400,300.0000,200.0000,0.0040,0.5540,0.1410,0.1450,0.6899,0.0000,0.0000,0.0052,0.4460,0.8484,-0.4287
18621,8766eb399ffffff,0.2133,-72.5466,7,91669,Puerto Santander,Amazonas,1.9900,9.0400,300.0000,182.7000,0.1580,0.8450,0.1030,0.0664,0.6331,0.0000,0.0000,0.2047,0.1550,0.8892,-0.4287
18622,8766d48f0ffffff,2.6157,-78.2971,7,52473,Mosquera,Nari�O,2.3200,7.8500,220.4000,200.0000,0.0000,0.5800,0.5040,0.1111,0.6814,0.1184,0.0000,0.0000,0.4200,0.4581,-0.4287
18623,878a49560ffffff,-0.2193,-71.4896,7,91430,La Victoria,Amazonas,2.2900,3.9300,300.0000,200.0000,0.0000,0.4240,0.0890,0.1070,0.8405,0.0000,0.0000,0.0000,0.5760,0.9043,-0.4287
18624,8766cd606ffffff,-0.9532,-72.9412,7,91405,La Chorrera,Amazonas,2.5500,10.1800,300.0000,200.0000,0.0560,0.3380,0.1710,0.1423,0.5869,0.0000,0.0000,0.0725,0.6620,0.8161,-0.4287
18625,8766cc2cbffffff,-0.4952,-73.4043,7,91530,Puerto Alegr�A,Amazonas,2.6700,14.4500,300.0000,200.0000,0.1130,0.4420,0.1750,0.1585,0.4136,0.0000,0.0000,0.1464,0.5580,0.8118,-0.4287
18626,8766e8443ffffff,1.4981,-72.8591,7,95015,Calamar,Guaviare,2.2600,10.8300,300.0000,189.1000,0.0330,0.5490,0.0350,0.1030,0.5605,0.0000,0.0000,0.0427,0.4510,0.9624,-0.4287
18627,878a49974ffffff,-0.6531,-72.0192,7,91669,Puerto Santander,Amazonas,2.1100,4.8200,300.0000,200.0000,0.0730,0.4410,0.1300,0.0827,0.8044,0.0000,0.0000,0.0946,0.5590,0.8602,-0.4288
18628,8766ea225ffffff,0.9199,-73.2857,7,95015,Calamar,Guaviare,2.7400,15.5200,300.0000,195.1000,0.0640,0.6160,0.0730,0.1680,0.3701,0.0000,0.0000,0.0829,0.3840,0.9215,-0.4288
18629,8766eb72effffff,0.3319,-72.7759,7,91669,Puerto Santander,Amazonas,2.2800,9.5300,300.0000,184.6000,0.1090,0.8250,0.1170,0.1057,0.6132,0.0000,0.0000,0.1412,0.1750,0.8742,-0.4288
18630,878a49ad8ffffff,0.0491,-72.1224,7,91669,Puerto Santander,Amazonas,2.0800,5.5700,300.0000,182.4000,0.0910,0.6810,0.1140,0.0786,0.7739,0.0000,0.0000,0.1179,0.3190,0.8774,-0.4288
18631,878a49060ffffff,-0.0921,-71.8955,7,91430,La Victoria,Amazonas,1.5900,5.0500,300.0000,195.2000,0.1320,0.5950,0.1030,0.0122,0.7950,0.0000,0.0000,0.1710,0.4050,0.8892,-0.4289
18632,878a490c8ffffff,0.0762,-71.7634,7,91430,La Victoria,Amazonas,2.3700,4.6200,300.0000,181.0000,0.0000,0.6080,0.0900,0.1179,0.8125,0.0000,0.0000,0.0000,0.3920,0.9032,-0.4289
18633,8766cd093ffffff,-0.6733,-72.9582,7,91669,Puerto Santander,Amazonas,2.5400,13.2300,300.0000,200.0000,0.0530,0.4640,0.0710,0.1409,0.4631,0.0000,0.0000,0.0687,0.5360,0.9237,-0.4289
18634,878a49549ffffff,-0.1011,-71.5200,7,91430,La Victoria,Amazonas,2.1600,2.9000,300.0000,200.0000,0.0300,0.4600,0.1260,0.0894,0.8823,0.0000,0.0000,0.0389,0.5400,0.8645,-0.4289
18635,8766eb76affffff,0.2134,-72.6461,7,91669,Puerto Santander,Amazonas,2.0000,8.8300,300.0000,186.2000,0.1320,0.7780,0.0850,0.0678,0.6416,0.0000,0.0000,0.1710,0.2220,0.9086,-0.4289
18636,8766eba53ffffff,0.4446,-72.1703,7,95200,Miraflores,Guaviare,2.0800,5.4800,300.0000,162.8000,0.0280,0.7730,0.0550,0.0786,0.7776,0.0000,0.0000,0.0363,0.2270,0.9409,-0.4289
18637,878a49719ffffff,0.1578,-71.5790,7,91430,La Victoria,Amazonas,1.8100,4.3100,300.0000,180.7000,0.1000,0.5680,0.1000,0.0420,0.8251,0.0000,0.0000,0.1295,0.4320,0.8925,-0.4289
18638,8766eb8f1ffffff,0.7949,-72.5193,7,95200,Miraflores,Guaviare,2.2900,9.5800,300.0000,166.0000,0.0970,0.8040,0.1030,0.1070,0.6112,0.0000,0.0000,0.1256,0.1960,0.8892,-0.4289
18639,8766ebc16ffffff,0.8963,-72.9885,7,95015,Calamar,Guaviare,2.4100,14.4400,300.0000,181.9000,0.1130,0.7080,0.0670,0.1233,0.4140,0.0000,0.0000,0.1464,0.2920,0.9280,-0.4290
18640,878a49774ffffff,0.1125,-71.6814,7,91430,La Victoria,Amazonas,1.5000,1.7700,300.0000,182.1000,0.0970,0.5870,0.1030,0.0000,0.9282,0.0000,0.0000,0.1256,0.4130,0.8892,-0.4290
18641,8766cc2b6ffffff,-0.2616,-73.6254,7,91530,Puerto Alegr�A,Amazonas,2.6900,14.6400,300.0000,200.0000,0.0870,0.4660,0.1090,0.1612,0.4058,0.0000,0.0000,0.1127,0.5340,0.8828,-0.4290
18642,878a494e9ffffff,0.0669,-71.3885,7,91430,La Victoria,Amazonas,1.9200,2.7000,300.0000,191.1000,0.0770,0.4480,0.1250,0.0569,0.8904,0.0000,0.0000,0.0997,0.5520,0.8656,-0.4290
18643,878a494eaffffff,0.0623,-71.3493,7,91430,La Victoria,Amazonas,2.3700,4.1400,300.0000,192.3000,0.0000,0.4510,0.1060,0.1179,0.8320,0.0000,0.0000,0.0000,0.5490,0.8860,-0.4290
18644,878a49a00ffffff,-0.1650,-72.1593,7,91669,Puerto Santander,Amazonas,2.0300,4.4100,300.0000,199.4000,0.0540,0.6760,0.0820,0.0718,0.8210,0.0000,0.0000,0.0699,0.3240,0.9118,-0.4290
18645,8766cdbb2ffffff,-0.4117,-72.5175,7,91669,Puerto Santander,Amazonas,2.1300,8.1500,300.0000,200.0000,0.1300,0.5830,0.1510,0.0854,0.6692,0.0000,0.0000,0.1684,0.4170,0.8376,-0.4290
18646,878a49593ffffff,-0.1692,-71.1303,7,97511,Pacoa,Vaup�S,2.3100,3.2200,300.0000,200.0000,0.0000,0.3210,0.1140,0.1098,0.8693,0.0000,0.0000,0.0000,0.6790,0.8774,-0.4290
18647,878a49461ffffff,-0.0466,-71.4960,7,91430,La Victoria,Amazonas,2.1600,2.2600,300.0000,200.0000,0.0000,0.4900,0.0750,0.0894,0.9083,0.0000,0.0000,0.0000,0.5100,0.9194,-0.4291
18648,8766eb742ffffff,0.2089,-72.7063,7,91669,Puerto Santander,Amazonas,1.9600,8.7700,300.0000,186.5000,0.1740,0.7810,0.1230,0.0623,0.6441,0.0000,0.0000,0.2254,0.2190,0.8677,-0.4291
18649,878a4d268ffffff,-0.8092,-72.2704,7,91669,Puerto Santander,Amazonas,2.4900,4.4100,300.0000,200.0000,0.0000,0.3650,0.1740,0.1341,0.8210,0.0000,0.0000,0.0000,0.6350,0.8129,-0.4291
18650,8766c88e3ffffff,-0.7756,-73.5885,7,91530,Puerto Alegr�A,Amazonas,2.7500,15.1300,300.0000,200.0000,0.0630,0.3400,0.0930,0.1694,0.3860,0.0000,0.0000,0.0816,0.6600,0.9000,-0.4291
18651,878a4b320ffffff,0.4469,-71.0244,7,97511,Pacoa,Vaup�S,1.7300,3.7300,300.0000,191.3000,0.0710,0.3270,0.0830,0.0312,0.8486,0.0000,0.0000,0.0920,0.6730,0.9108,-0.4292
18652,8766eb3aaffffff,0.2769,-72.5016,7,91669,Puerto Santander,Amazonas,2.1500,7.4100,300.0000,176.7000,0.0920,0.7810,0.0990,0.0881,0.6993,0.0000,0.0000,0.1192,0.2190,0.8935,-0.4292
18653,8766cd2e1ffffff,-1.0526,-72.4694,7,91669,Puerto Santander,Amazonas,2.5100,5.3200,300.0000,200.0000,0.0000,0.3010,0.1530,0.1369,0.7841,0.0000,0.0000,0.0000,0.6990,0.8355,-0.4292
